קוד רמה 1,שם רמה 1,קוד רמה 2,שם רמה 2,קוד סעיף,שם סעיף,קוד תחום,שם תחום,קוד תכנית,שם תכנית,קוד תקנה,שם תקנה,הוצאה נטו
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2067,פעולות משלימות לקידום,206701,פעילויות ופרוייקטים,20670185,רזרבה לשכר מורים,19818
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2067,פעולות משלימות לקידום,206701,פעילויות ופרוייקטים,20670186,אחזקת תחנות פסיכולוגיות ברשויות מקומיות,455222
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2067,פעולות משלימות לקידום,206701,פעילויות ופרוייקטים,20670187,תמיכה בארגוני נוער,36075
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2067,פעולות משלימות לקידום,206701,פעילויות ופרוייקטים,20670188,תמיכה באכסניות חינוכיות לילדים ונוער,3230
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2067,פעולות משלימות לקידום,206701,פעילויות ופרוייקטים,20670189,תמיכה במוזיאונים,4438
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2067,פעולות משלימות לקידום,206701,פעילויות ופרוייקטים,20670190,תמיכה במדריכים מוסיקליים בקונסרבטוריונים,16227
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2067,פעולות משלימות לקידום,206701,פעילויות ופרוייקטים,20670191,"תמיכה במוסדות ציבור בתחומי הדרכה, סיורים חינוכיים, טבע וסביבה",7689
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2067,פעולות משלימות לקידום,206701,פעילויות ופרוייקטים,20670192,פעולות מדע וטכנולוגיה,171548
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2067,פעולות משלימות לקידום,206701,פעילויות ופרוייקטים,20670193,פעולות פדגוגית - רכישת שירותים,18190
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2067,פעולות משלימות לקידום,206701,פעילויות ופרוייקטים,20670194,מיזמים משותפים במערכת החינוך,92617
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2067,פעולות משלימות לקידום,206701,פעילויות ופרוייקטים,20670195,תרבות יהודית ישראלית,10304
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2067,פעולות משלימות לקידום,206701,פעילויות ופרוייקטים,20670196,השתתפות - משטרת ישראל,7350
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2067,פעולות משלימות לקידום,206701,פעילויות ופרוייקטים,20670197,מוקדי קליטה ברשויות המקומיות,11659
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2067,פעולות משלימות לקידום,206701,פעילויות ופרוייקטים,20670198,פעולות לצמצום פערים,396171
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2067,פעולות משלימות לקידום,206702,הארכת יום הלימודים,20670202,הזנה במערכת החינוך במסגרת חוק ארוחה יומית לתלמיד,211216
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2067,פעולות משלימות לקידום,206702,הארכת יום הלימודים,20670204,מסגרות לימודיות נוספות בשעות אחר הצהריים - הקצבות,944749
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2067,פעולות משלימות לקידום,206702,הארכת יום הלימודים,20670205,הזנה בתכנית מסגרות לימודיות נוספות בשעות אחר הצהריים,101044
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2067,פעולות משלימות לקידום,206702,הארכת יום הלימודים,20670208,תכנית פנימיות יום,43000
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2067,פעולות משלימות לקידום,206702,הארכת יום הלימודים,20670210,פעילות חינוכית בחופשים,296669
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2067,פעולות משלימות לקידום,206702,הארכת יום הלימודים,20670211,קורונה צהרונים ומסגרות משלימות,0
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2067,פעולות משלימות לקידום,206702,הארכת יום הלימודים,20670212,קורונה - פעילות קיץ,0
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2067,פעולות משלימות לקידום,206703,מינהל החינוך הדתי,20670301,העצמה רוחנית בחינוך הממלכתי-דתי,0
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2067,פעולות משלימות לקידום,206703,מינהל החינוך הדתי,20670302,עידוד שירות משמעותי-תמיכות,13681
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2067,פעולות משלימות לקידום,206703,מינהל החינוך הדתי,20670303,רכישות מינהל החינוך הדתי,27143
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2067,פעולות משלימות לקידום,206703,מינהל החינוך הדתי,20670304,שעות תגבור לתורה שבעל-פה בבתי ספר יסודיים,4087
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2067,פעולות משלימות לקידום,206703,מינהל החינוך הדתי,20670305,רבנים במוסדות חינוך על-יסודיים,7962
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2067,פעולות משלימות לקידום,206703,מינהל החינוך הדתי,20670306,כיתות וחוגים תורניים בחינוך העל-יסודי,1071
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2067,פעולות משלימות לקידום,206703,מינהל החינוך הדתי,20670307,פרויקט התנדבות בפריפריה בחטיבה העליונה,1170
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2067,פעולות משלימות לקידום,206703,מינהל החינוך הדתי,20670308,שעות תגבור בגרות ללימודי יהדות,50095
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2067,פעולות משלימות לקידום,206703,מינהל החינוך הדתי,20670309,שעות רב ופעילות בלתי פורמלית,48000
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2067,פעולות משלימות לקידום,206703,מינהל החינוך הדתי,20670310,הכוונה וליווי לתלמידות,400
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2067,פעולות משלימות לקידום,206703,מינהל החינוך הדתי,20670311,הכשרה ופיתוח תכניות בחינוך הממלכתי-דתי,0
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2068,מינהל עובדי הוראה,206801,תנאי שירות והכשרת,20680101,מנהלי מרכזים פדגוגים,27195
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2068,מינהל עובדי הוראה,206801,תנאי שירות והכשרת,20680102,שעות הדרכה,339783
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2068,מינהל עובדי הוראה,206801,תנאי שירות והכשרת,20680103,רכישת שירותים - עובדי הוראה,8608
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2068,מינהל עובדי הוראה,206801,תנאי שירות והכשרת,20680105,"שכר מורים במכללות להכשרת עובדי הוראה, מענקי השתלמות, שכר מאמנים והשלמת שכ""ל",751898
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2068,מינהל עובדי הוראה,206801,תנאי שירות והכשרת,20680107,פרויקט חונכות-מילגות,4589
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2068,מינהל עובדי הוראה,206801,תנאי שירות והכשרת,20680108,שכר מורים במכללות להכשרת עובדי הוראה,36294
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2068,מינהל עובדי הוראה,206801,תנאי שירות והכשרת,20680109,השתתפות בהוצאות מנהליות של המכללות להכשרת עובדי הוראה,22870
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2068,מינהל עובדי הוראה,206801,תנאי שירות והכשרת,20680110,גיוס והכשרת אקדמאים להכשרה,7913
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2068,מינהל עובדי הוראה,206801,תנאי שירות והכשרת,20680111,המכון למנהיגות בית ספרית,15539
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2068,מינהל עובדי הוראה,206801,תנאי שירות והכשרת,20680112,התמחות וכניסה להוראה,66445
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2068,מינהל עובדי הוראה,206801,תנאי שירות והכשרת,20680113,רזרבה להתייקרויות שכר,94570
2,שירותים חברתיים,22,חינוך,20,משרד החינוך,2068,מינהל עובדי הוראה,206801,תנאי שירות והכשרת,20680115,קרן השתלמות לעובדי הוראה,53285
